split_id,stratum,permutation,ranking,top1_recovery,top2_recall,rank_of_best,spearman_rho,ndcg,candidate_mean_ddg,selected_top1_ddg,selected_top2_mean_ddg,top1_gain_over_panel_mean,top2_gain_over_panel_mean,top1_outcome_enrichment,top2_outcome_enrichment
S050,three_singleton_scaffolds,1,SIG-NIHDA-785|SIG-NIHDA-2062|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9902009147940288,0.6575178743333333,1.163593648,0.753557034,0.5060757736666667,0.09603915966666665,1.7696760702966199,1.1460631922197433
S050,three_singleton_scaffolds,2,SIG-NIHDA-785|SIG-NIHDA-2067|SIG-NIHDA-2062,1.0,1.0,1,1.0,1.0,0.6575178743333333,1.163593648,0.8145166015,0.5060757736666667,0.15699872716666674,1.7696760702966199,1.2387748429285668
S050,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-785|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.8044046495645096,0.6575178743333333,0.34352042,0.753557034,-0.3139974543333333,0.09603915966666665,0.5224503141428668,1.1460631922197433
S050,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2067|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.7482914607348441,0.6575178743333333,0.34352042,0.4044799875,-0.3139974543333333,-0.2530378868333333,0.5224503141428668,0.6151619648516902
S050,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-785|SIG-NIHDA-2062,0.0,1.0,2,0.5,0.8418258045681473,0.6575178743333333,0.465439555,0.8145166015,-0.1920783193333333,0.15699872716666674,0.7078736155605135,1.2387748429285668
S050,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2062|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.7759135305325103,0.6575178743333333,0.465439555,0.4044799875,-0.1920783193333333,-0.2530378868333333,0.7078736155605135,0.6151619648516902
S051,three_singleton_scaffolds,1,SIG-NIHDA-785|SIG-NIHDA-2063|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.4823545173333333,1.163593648,0.7094957235,0.6812391306666667,0.22714120616666672,2.412320412033984,1.47090096185354
S051,three_singleton_scaffolds,2,SIG-NIHDA-785|SIG-NIHDA-2064|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9777678416353061,0.4823545173333333,1.163593648,0.5958328764999999,0.6812391306666667,0.11347835916666665,2.412320412033984,1.235259244163452
S051,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-785|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7496294181222779,0.4823545173333333,0.255397799,0.7094957235,-0.2269567183333333,0.22714120616666672,0.5294815116730962,1.47090096185354
S051,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2064|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.638576882325345,0.4823545173333333,0.255397799,0.141734952,-0.2269567183333333,-0.34061956533333326,0.5294815116730962,0.2938397939830082
S051,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-785|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.6647283251382439,0.4823545173333333,0.028072105,0.5958328764999999,-0.4542824123333333,0.11347835916666665,0.05819807629292014,1.235259244163452
S051,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2063|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.5759079477060051,0.4823545173333333,0.028072105,0.141734952,-0.4542824123333333,-0.34061956533333326,0.05819807629292014,0.2938397939830082
S052,three_singleton_scaffolds,1,SIG-NIHDA-785|SIG-NIHDA-2063|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9826488677968999,0.6281436673333333,1.163593648,0.7094957235,0.5354499806666667,0.08135205616666674,1.852432347109093,1.129511862329253
S052,three_singleton_scaffolds,2,SIG-NIHDA-785|SIG-NIHDA-2067|SIG-NIHDA-2063,1.0,1.0,1,1.0,1.0,0.6281436673333334,1.163593648,0.8145166015,0.5354499806666666,0.18637293416666667,1.8524323471090929,1.2967043112252936
S052,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-785|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.7711673711189166,0.6281436673333333,0.255397799,0.7094957235,-0.3727458683333333,0.08135205616666674,0.40659137754941266,1.129511862329253
S052,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2067|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.7134942484195498,0.6281436673333333,0.255397799,0.36041867699999997,-0.3727458683333333,-0.2677249903333333,0.40659137754941266,0.5737838264454534
S052,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-785|SIG-NIHDA-2063,0.0,1.0,2,0.5,0.8374285979592714,0.6281436673333334,0.465439555,0.8145166015,-0.16270411233333337,0.18637293416666667,0.7409762753414942,1.2967043112252936
S052,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2063|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.7624043430568043,0.6281436673333333,0.465439555,0.36041867699999997,-0.16270411233333326,-0.2677249903333333,0.7409762753414944,0.5737838264454534
S053,three_singleton_scaffolds,1,SIG-NIHDA-785|SIG-NIHDA-2064|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9610787559262259,0.552368436,1.163593648,0.5958328764999999,0.611225212,0.04346444049999998,2.106553474391502,1.0786874080183684
S053,three_singleton_scaffolds,2,SIG-NIHDA-785|SIG-NIHDA-2067|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.552368436,1.163593648,0.8145166015,0.611225212,0.2621481655000001,2.106553474391502,1.4745893291773828
S053,three_singleton_scaffolds,3,SIG-NIHDA-2064|SIG-NIHDA-785|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.6762352534267564,0.552368436,0.028072105,0.5958328764999999,-0.524296331,0.04346444049999998,0.05082134164523478,1.0786874080183684
S053,three_singleton_scaffolds,4,SIG-NIHDA-2064|SIG-NIHDA-2067|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.6141066568547954,0.552368436,0.028072105,0.24675583,-0.524296331,-0.30561260599999995,0.05082134164523478,0.44672326280424907
S053,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-785|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.8248693225061426,0.552368436,0.465439555,0.8145166015,-0.08692888099999996,0.2621481655000001,0.8426251839632634,1.4745893291773828
S053,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2064|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.7238194818604075,0.552368436,0.465439555,0.24675583,-0.08692888099999996,-0.30561260599999995,0.8426251839632634,0.44672326280424907
S054,three_singleton_scaffolds,1,SIG-NIHDA-2062|SIG-NIHDA-2063|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.20899677466666666,0.34352042,0.2994591095,0.13452364533333333,0.09046233483333332,1.6436637385810757,1.4328408176519163
S054,three_singleton_scaffolds,2,SIG-NIHDA-2062|SIG-NIHDA-2064|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9426180639374191,0.20899677466666666,0.34352042,0.1857962625,0.13452364533333333,-0.02320051216666666,1.6436637385810757,0.8889910516386215
S054,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-2062|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.9372975137400628,0.20899677466666666,0.255397799,0.2994591095,0.04640102433333332,0.09046233483333332,1.222017896722757,1.4328408176519163
S054,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2064|SIG-NIHDA-2062,0.0,0.5,3,-0.5,0.857671516678864,0.20899677466666666,0.255397799,0.141734952,0.04640102433333332,-0.06726182266666667,1.222017896722757,0.6781681307094621
S054,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-2062|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.7181649846649821,0.20899677466666666,0.028072105,0.1857962625,-0.18092466966666665,-0.02320051216666666,0.13431836469616715,0.8889910516386215
S054,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2063|SIG-NIHDA-2062,0.0,0.5,3,-1.0,0.6959209236663646,0.20899677466666666,0.028072105,0.141734952,-0.18092466966666665,-0.06726182266666667,0.13431836469616715,0.6781681307094621
S055,three_singleton_scaffolds,1,SIG-NIHDA-2062|SIG-NIHDA-2063|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.9104832509528121,0.35478592466666664,0.34352042,0.2994591095,-0.011265504666666648,-0.055326815166666654,0.9682470360760479,0.8440557775265519
S055,three_singleton_scaffolds,2,SIG-NIHDA-2062|SIG-NIHDA-2067|SIG-NIHDA-2063,0.0,1.0,2,0.5,0.9444399619225216,0.3547859246666667,0.34352042,0.4044799875,-0.011265504666666704,0.04969406283333333,0.9682470360760478,1.140067740511472
S055,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-2062|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.8703246968567124,0.35478592466666664,0.255397799,0.2994591095,-0.09938812566666666,-0.055326815166666654,0.719864518977056,0.8440557775265519
S055,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2067|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.8900349340386562,0.35478592466666664,0.255397799,0.36041867699999997,-0.09938812566666666,0.005632752333333324,0.719864518977056,1.015876481961976
S055,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-2062|SIG-NIHDA-2063,1.0,1.0,1,1.0,1.0,0.3547859246666667,0.465439555,0.4044799875,0.11065363033333331,0.04969406283333333,1.3118884449468962,1.140067740511472
S055,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2063|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9857535262122344,0.35478592466666664,0.465439555,0.36041867699999997,0.11065363033333336,0.005632752333333324,1.3118884449468964,1.015876481961976
S056,three_singleton_scaffolds,1,SIG-NIHDA-2062|SIG-NIHDA-2064|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.853117999807762,0.27901069333333334,0.34352042,0.1857962625,0.06450972666666666,-0.09321443083333333,1.2312087966807677,0.6659109021245637
S056,three_singleton_scaffolds,2,SIG-NIHDA-2062|SIG-NIHDA-2067|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.9353692991164988,0.27901069333333334,0.34352042,0.4044799875,0.06450972666666666,0.1254692941666667,1.2312087966807677,1.44969349621582
S056,three_singleton_scaffolds,3,SIG-NIHDA-2064|SIG-NIHDA-2062|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.6858953100226886,0.27901069333333334,0.028072105,0.1857962625,-0.2509385883333333,-0.09321443083333333,0.10061300756835986,0.6659109021245637
S056,three_singleton_scaffolds,4,SIG-NIHDA-2064|SIG-NIHDA-2067|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.7088234160450899,0.27901069333333334,0.028072105,0.24675583,-0.2509385883333333,-0.03225486333333333,0.10061300756835986,0.8843956016596162
S056,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-2062|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.27901069333333334,0.465439555,0.4044799875,0.18642886166666667,0.1254692941666667,1.6681781957508726,1.44969349621582
S056,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2064|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9406768067136646,0.27901069333333334,0.465439555,0.24675583,0.18642886166666667,-0.03225486333333333,1.6681781957508726,0.8843956016596162
S057,three_singleton_scaffolds,1,SIG-NIHDA-2063|SIG-NIHDA-2064|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.7896008472052699,0.24963648633333335,0.255397799,0.141734952,0.005761312666666629,-0.10790153433333335,1.0230788085158902,0.567765369885654
S057,three_singleton_scaffolds,2,SIG-NIHDA-2063|SIG-NIHDA-2067|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.8789907781815617,0.24963648633333332,0.255397799,0.36041867699999997,0.005761312666666657,0.11078219066666664,1.0230788085158902,1.4437740343722911
S057,three_singleton_scaffolds,3,SIG-NIHDA-2064|SIG-NIHDA-2063|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.6586340058774132,0.24963648633333335,0.028072105,0.141734952,-0.22156438133333334,-0.10790153433333335,0.11245193125541761,0.567765369885654
S057,three_singleton_scaffolds,4,SIG-NIHDA-2064|SIG-NIHDA-2067|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.7015627104963306,0.24963648633333335,0.028072105,0.24675583,-0.22156438133333334,-0.0028806563333333424,0.11245193125541761,0.9884605957420548
S057,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-2063|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.24963648633333332,0.465439555,0.36041867699999997,0.21580306866666668,0.11078219066666664,1.864469260228692,1.4437740343722911
S057,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2064|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9535387736426256,0.24963648633333335,0.465439555,0.24675583,0.21580306866666665,-0.0028806563333333424,1.8644692602286919,0.9884605957420548
